id_venda,data_venda,loja,categoria_produto,produto,quantidade,preco_unitario,valor_total,vendedor,forma_pagamento,cidade,uf
HAV003904,2025-03-07,Havan Brusque,Informática,Teclado Mecânico,1,667.7,667.7,Rodrigo Alves,Cartão de crédito,Brusque,SC
HAV003905,2024-03-21,Havan Itajaí,Móveis,Estante Decorativa,2,3612.71,7225.42,Lucas Oliveira,PIX,Itajaí,SC
HAV003906,2024-03-09,Havan Curitiba,Vestuário,Blusa Feminina,4,377.45,1509.8,Rodrigo Alves,Cartão de débito,Curitiba,PR
HAV003907,2024-05-14,Havan Balneário Camboriú,Eletrônicos,"Smart TV 50""",2,2972.43,5944.86,Lucas Oliveira,Dinheiro,Balneário Camboriú,SC
HAV003908,2024-02-08,Havan Itajaí,"Cama, Mesa e Banho",Toalha de Banho,2,342.35,684.7,Carlos Souza,Dinheiro,Itajaí,SC
HAV003909,2025-10-28,Havan Blumenau,Eletrodomésticos,Micro-ondas Electrolux,2,2924.31,5848.62,Mariana Costa,Cartão de crédito,Blumenau,SC
HAV003910,2025-09-20,Havan Florianópolis,Móveis,Mesa de Jantar 6 lugares,3,644.81,1934.43,Mariana Costa,PIX,Florianópolis,SC
HAV003911,2024-01-23,Havan Blumenau,"Cama, Mesa e Banho",Travesseiro Nasa,1,142.16,142.16,Lucas Oliveira,Cartão de crédito,Blumenau,SC
HAV003912,2025-04-20,Havan Florianópolis,Informática,Mouse Logitech,1,2836.63,2836.63,Ana Silva,Cartão de crédito,Florianópolis,SC
HAV003913,2025-09-21,Havan Joinville,Brinquedos,Boneca Barbie,3,267.2,801.6,Carlos Souza,Cartão de crédito,Joinville,SC
HAV003914,2025-03-02,Havan Curitiba,Vestuário,Jaqueta Corta Vento,2,43.07,86.14,Fernanda Lima,Cartão de crédito,Curitiba,PR
HAV003915,2024-06-15,Havan Londrina,Informática,"Monitor 24""",1,2598.72,2598.72,João Mendes,Cartão de crédito,Londrina,SC
HAV003916,2025-10-31,Havan Florianópolis,Eletrodomésticos,Geladeira Brastemp,1,3013.0,3013.0,Patrícia Santos,Cartão de crédito,Florianópolis,SC
HAV003917,2024-11-15,Havan Brusque,Eletrônicos,Fone Bluetooth JBL,1,2546.76,2546.76,Fernanda Lima,Cartão de crédito,Brusque,SC
HAV003918,2024-12-13,Havan Florianópolis,"Cama, Mesa e Banho",Edredom Casal,1,234.9,234.9,Fernanda Lima,PIX,Florianópolis,SC
HAV003919,2024-09-19,Havan Itajaí,"Cama, Mesa e Banho",Travesseiro Nasa,1,498.32,498.32,Mariana Costa,Cartão de crédito,Itajaí,SC
HAV003920,2024-12-16,Havan Itajaí,Eletrônicos,Notebook Lenovo,4,1681.06,6724.24,Rodrigo Alves,Cartão de crédito,Itajaí,SC
HAV003921,2025-06-14,Havan Itajaí,"Cama, Mesa e Banho",Travesseiro Nasa,3,446.22,1338.66,João Mendes,PIX,Itajaí,SC
HAV003922,2025-04-20,Havan Blumenau,Eletrônicos,Caixa de Som Alexa,1,1242.89,1242.89,Carlos Souza,Cartão de débito,Blumenau,SC
HAV003923,2024-12-13,Havan Curitiba,"Cama, Mesa e Banho",Cortina Blackout,1,421.19,421.19,Fernanda Lima,Dinheiro,Curitiba,PR
HAV003924,2024-06-12,Havan Florianópolis,Eletrodomésticos,Cafeteira Nespresso,2,3365.72,6731.44,Mariana Costa,Dinheiro,Florianópolis,SC
HAV003925,2025-10-09,Havan Balneário Camboriú,Eletrodomésticos,Geladeira Brastemp,3,2408.63,7225.89,Carlos Souza,Cartão de débito,Balneário Camboriú,SC
HAV003926,2024-07-25,Havan Joinville,Brinquedos,Boneca Barbie,4,263.17,1052.68,Carlos Souza,PIX,Joinville,SC
HAV003927,2024-06-12,Havan Curitiba,Eletrodomésticos,Micro-ondas Electrolux,3,3002.39,9007.17,Patrícia Santos,Cartão de crédito,Curitiba,SC
HAV003928,2025-10-28,Havan Itajaí,Eletrodomésticos,Cafeteira Nespresso,1,1537.99,1537.99,Rodrigo Alves,Cartão de crédito,Itajaí,SC
HAV003929,2024-08-04,Havan Itajaí,Eletrônicos,Caixa de Som Alexa,3,1079.64,3238.92,Rodrigo Alves,Cartão de débito,Itajaí,SC
HAV003930,2024-11-08,Havan Londrina,Vestuário,Blusa Feminina,2,384.26,768.52,Carlos Souza,PIX,Londrina,SC
HAV003931,2025-08-01,Havan Florianópolis,Utilidades Domésticas,Tábua de Corte,4,284.61,1138.44,Ana Silva,Cartão de crédito,Florianópolis,SC
HAV003932,2024-07-28,Havan Florianópolis,Vestuário,Calça Jeans,3,206.65,619.95,Patrícia Santos,Cartão de crédito,Florianópolis,SC
HAV003933,2025-03-23,Havan Brusque,Informática,Mouse Logitech,2,270.9,541.8,Ana Silva,PIX,Brusque,SC
HAV003934,2025-09-08,Havan Itajaí,Utilidades Domésticas,Conjunto de Panelas Tramontina,1,232.96,232.96,Lucas Oliveira,Cartão de crédito,Itajaí,SC
HAV003935,2024-04-14,Havan Florianópolis,"Cama, Mesa e Banho",Edredom Casal,4,143.19,572.76,Fernanda Lima,Cartão de crédito,Florianópolis,SC
HAV003936,2024-05-12,Havan Blumenau,Eletrônicos,Tablet Samsung,3,1537.15,4611.45,Ana Silva,PIX,Blumenau,SC
HAV003937,2024-06-26,Havan Balneário Camboriú,Móveis,Guarda-roupa 6 portas,1,1645.65,1645.65,Fernanda Lima,Cartão de crédito,Balneário Camboriú,SC
HAV003938,2024-08-05,Havan Joinville,Eletrônicos,"Smart TV 50""",2,2105.33,4210.66,Fernanda Lima,Cartão de crédito,Joinville,SC
HAV003939,2024-08-04,Havan Blumenau,Brinquedos,Boneca Barbie,1,80.11,80.11,Rodrigo Alves,Cartão de débito,Blumenau,SC
HAV003940,2024-12-26,Havan Blumenau,Móveis,Guarda-roupa 6 portas,4,2346.5,9386.0,Carlos Souza,Cartão de débito,Blumenau,SC
HAV003941,2025-01-15,Havan Londrina,Informática,"Monitor 24""",3,2772.33,8316.99,Mariana Costa,Cartão de crédito,Londrina,SC
HAV003942,2024-09-26,Havan Londrina,Utilidades Domésticas,Jogo de Copos,2,52.75,105.5,Mariana Costa,PIX,Londrina,SC
HAV003943,2024-12-14,Havan Londrina,Informática,Teclado Mecânico,1,2237.07,2237.07,Carlos Souza,Cartão de crédito,Londrina,SC
HAV003944,2024-09-19,Havan Itajaí,Vestuário,Calça Jeans,2,49.65,99.3,Mariana Costa,Dinheiro,Itajaí,SC
HAV003945,2025-09-04,Havan Brusque,Vestuário,Blusa Feminina,4,44.99,179.96,Patrícia Santos,PIX,Brusque,SC
HAV003946,2025-03-02,Havan Blumenau,Utilidades Domésticas,Conjunto de Panelas Tramontina,1,70.53,70.53,Mariana Costa,Cartão de crédito,Blumenau,SC
HAV003947,2025-09-05,Havan Joinville,Informática,Teclado Mecânico,4,2973.9,11895.6,Lucas Oliveira,PIX,Joinville,SC
HAV003948,2024-02-20,Havan Joinville,Vestuário,Tênis Nike,1,209.36,209.36,João Mendes,Cartão de crédito,Joinville,SC
HAV003949,2024-03-25,Havan Blumenau,Vestuário,Tênis Nike,1,424.25,424.25,Carlos Souza,PIX,Blumenau,SC
HAV003950,2025-05-26,Havan Curitiba,Vestuário,Blusa Feminina,2,227.78,455.56,Ana Silva,PIX,Curitiba,PR
HAV003951,2024-11-03,Havan Itajaí,Brinquedos,Lego Star Wars,1,45.3,45.3,Patrícia Santos,PIX,Itajaí,SC
HAV003952,2024-03-20,Havan Londrina,Vestuário,Jaqueta Corta Vento,1,135.82,135.82,Lucas Oliveira,PIX,Londrina,SC
HAV003953,2024-10-10,Havan Joinville,Brinquedos,Boneca Barbie,1,337.31,337.31,Patrícia Santos,PIX,Joinville,SC
HAV003954,2024-11-03,Havan Itajaí,Eletrônicos,Tablet Samsung,2,818.26,1636.52,Mariana Costa,Cartão de crédito,Itajaí,SC
HAV003955,2025-09-13,Havan Blumenau,Brinquedos,Boneca Barbie,4,124.63,498.52,João Mendes,PIX,Blumenau,SC
HAV003956,2024-08-08,Havan Itajaí,Brinquedos,Carrinho Hot Wheels,2,60.89,121.78,Carlos Souza,PIX,Itajaí,SC
HAV003957,2025-10-05,Havan Balneário Camboriú,Eletrodomésticos,Cafeteira Nespresso,4,2732.85,10931.4,Lucas Oliveira,PIX,Balneário Camboriú,SC
HAV003958,2024-09-10,Havan Londrina,Vestuário,Tênis Nike,1,254.49,254.49,Mariana Costa,Cartão de débito,Londrina,PR
HAV003959,2024-11-07,Havan Joinville,"Cama, Mesa e Banho",Edredom Casal,1,44.24,44.24,Lucas Oliveira,Cartão de crédito,Joinville,SC
HAV003960,2024-09-06,Havan Londrina,Brinquedos,Quebra-cabeça 1000 peças,1,136.06,136.06,Rodrigo Alves,Dinheiro,Londrina,PR
HAV003961,2024-07-20,Havan Balneário Camboriú,Móveis,Mesa de Jantar 6 lugares,3,1318.89,3956.67,Patrícia Santos,PIX,Balneário Camboriú,SC
HAV003962,2025-07-29,Havan Brusque,"Cama, Mesa e Banho",Toalha de Banho,4,415.54,1662.16,Carlos Souza,Cartão de crédito,Brusque,SC
HAV003963,2024-02-15,Havan Curitiba,Utilidades Domésticas,Chaleira Inox,2,431.2,862.4,Ana Silva,PIX,Curitiba,SC
HAV003964,2025-07-23,Havan Itajaí,"Cama, Mesa e Banho",Jogo de Lençol Queen,3,427.83,1283.49,Patrícia Santos,Cartão de crédito,Itajaí,SC
HAV003965,2025-10-15,Havan Balneário Camboriú,Informática,HD Externo 1TB,2,2024.51,4049.02,Carlos Souza,Dinheiro,Balneário Camboriú,SC
HAV003966,2024-08-19,Havan Blumenau,"Cama, Mesa e Banho",Travesseiro Nasa,1,332.56,332.56,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV003967,2024-12-31,Havan Curitiba,"Cama, Mesa e Banho",Cortina Blackout,1,80.88,80.88,Fernanda Lima,Cartão de crédito,Curitiba,SC
HAV003968,2025-09-12,Havan Itajaí,"Cama, Mesa e Banho",Jogo de Lençol Queen,2,438.98,877.96,Lucas Oliveira,PIX,Itajaí,SC
HAV003969,2025-02-08,Havan Londrina,Móveis,Guarda-roupa 6 portas,4,2774.45,11097.8,João Mendes,PIX,Londrina,PR
HAV003970,2024-07-01,Havan Blumenau,Brinquedos,Carrinho Hot Wheels,4,72.05,288.2,Ana Silva,PIX,Blumenau,SC
HAV003971,2025-01-19,Havan Florianópolis,Eletrônicos,Tablet Samsung,1,792.16,792.16,João Mendes,Cartão de crédito,Florianópolis,SC
HAV003972,2024-02-01,Havan Blumenau,Eletrônicos,Notebook Lenovo,1,3869.78,3869.78,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV003973,2024-12-15,Havan Blumenau,Vestuário,Camiseta Polo,1,392.25,392.25,João Mendes,Cartão de crédito,Blumenau,SC
HAV003974,2024-10-04,Havan Florianópolis,Brinquedos,Boneca Barbie,1,346.28,346.28,Lucas Oliveira,Dinheiro,Florianópolis,SC
HAV003975,2024-02-14,Havan Blumenau,Vestuário,Jaqueta Corta Vento,2,465.38,930.76,João Mendes,Cartão de débito,Blumenau,SC
HAV003976,2024-12-15,Havan Londrina,Informática,Impressora HP,2,1553.12,3106.24,Lucas Oliveira,PIX,Londrina,SC
HAV003977,2024-11-08,Havan Londrina,Informática,Teclado Mecânico,1,1810.33,1810.33,Rodrigo Alves,PIX,Londrina,PR
HAV003978,2024-02-22,Havan Florianópolis,Eletrônicos,Caixa de Som Alexa,2,260.83,521.66,Mariana Costa,Cartão de crédito,Florianópolis,SC
HAV003979,2024-09-02,Havan Itajaí,Brinquedos,Quebra-cabeça 1000 peças,3,269.93,809.79,Carlos Souza,PIX,Itajaí,SC
HAV003980,2024-10-13,Havan Londrina,Vestuário,Calça Jeans,1,216.29,216.29,Fernanda Lima,PIX,Londrina,PR
HAV003981,2025-09-18,Havan Balneário Camboriú,Informática,Mouse Logitech,4,2566.68,10266.72,Ana Silva,Cartão de crédito,Balneário Camboriú,SC
HAV003982,2025-03-30,Havan Curitiba,Vestuário,Blusa Feminina,2,253.01,506.02,Lucas Oliveira,Cartão de crédito,Curitiba,PR
HAV003983,2025-02-03,Havan Blumenau,Móveis,Mesa de Jantar 6 lugares,3,1645.44,4936.32,Patrícia Santos,Cartão de crédito,Blumenau,SC
HAV003984,2024-09-30,Havan Joinville,Eletrodomésticos,Micro-ondas Electrolux,4,1326.36,5305.44,João Mendes,PIX,Joinville,SC
HAV003985,2025-03-20,Havan Brusque,Eletrodomésticos,Micro-ondas Electrolux,3,4247.6,12742.8,Ana Silva,Cartão de crédito,Brusque,SC
HAV003986,2024-05-15,Havan Blumenau,"Cama, Mesa e Banho",Jogo de Lençol Queen,2,288.95,577.9,Patrícia Santos,Cartão de crédito,Blumenau,SC
HAV003987,2024-01-09,Havan Londrina,Móveis,Mesa de Jantar 6 lugares,3,3731.56,11194.68,Fernanda Lima,Cartão de crédito,Londrina,PR
HAV003988,2025-01-01,Havan Londrina,Brinquedos,Carrinho Hot Wheels,1,204.75,204.75,Lucas Oliveira,Cartão de crédito,Londrina,SC
HAV003989,2024-06-14,Havan Itajaí,Utilidades Domésticas,Tábua de Corte,2,104.0,208.0,Rodrigo Alves,Cartão de crédito,Itajaí,SC
HAV003990,2024-03-02,Havan Florianópolis,Utilidades Domésticas,Jogo de Copos,1,263.84,263.84,Carlos Souza,Dinheiro,Florianópolis,SC
HAV003991,2024-09-21,Havan Joinville,Vestuário,Camiseta Polo,4,432.24,1728.96,Carlos Souza,PIX,Joinville,SC
HAV003992,2024-11-12,Havan Itajaí,Vestuário,Calça Jeans,1,221.62,221.62,Fernanda Lima,Dinheiro,Itajaí,SC
HAV003993,2025-03-14,Havan Joinville,Eletrodomésticos,Geladeira Brastemp,3,3271.93,9815.79,Fernanda Lima,Cartão de crédito,Joinville,SC
HAV003994,2024-04-17,Havan Balneário Camboriú,Brinquedos,Quebra-cabeça 1000 peças,3,228.22,684.66,Carlos Souza,PIX,Balneário Camboriú,SC
HAV003995,2025-09-23,Havan Florianópolis,Brinquedos,Quebra-cabeça 1000 peças,1,229.62,229.62,João Mendes,PIX,Florianópolis,SC
HAV003996,2025-01-04,Havan Itajaí,Brinquedos,Jogo de Tabuleiro,2,371.33,742.66,Ana Silva,Cartão de débito,Itajaí,SC
HAV003997,2024-02-05,Havan Itajaí,Eletrônicos,Notebook Lenovo,1,916.71,916.71,João Mendes,Cartão de crédito,Itajaí,SC
HAV003998,2025-09-01,Havan Blumenau,Eletrodomésticos,Micro-ondas Electrolux,2,1742.17,3484.34,Patrícia Santos,Cartão de crédito,Blumenau,SC
HAV003999,2024-01-08,Havan Joinville,Brinquedos,Carrinho Hot Wheels,1,270.75,270.75,Fernanda Lima,Dinheiro,Joinville,SC
HAV004000,2024-05-02,Havan Curitiba,"Cama, Mesa e Banho",Edredom Casal,2,125.78,251.56,Carlos Souza,PIX,Curitiba,SC
HAV004001,2024-04-26,Havan Brusque,Eletrônicos,Caixa de Som Alexa,3,1104.89,3314.67,Mariana Costa,PIX,Brusque,SC
HAV004002,2025-08-20,Havan Joinville,Utilidades Domésticas,Aparelho de Jantar,2,157.52,315.04,Mariana Costa,Cartão de crédito,Joinville,SC
HAV004003,2025-06-20,Havan Londrina,Eletrônicos,"Smart TV 50""",4,1207.28,4829.12,Patrícia Santos,Cartão de crédito,Londrina,PR
HAV004004,2025-03-13,Havan Londrina,Utilidades Domésticas,Conjunto de Panelas Tramontina,2,446.5,893.0,Mariana Costa,PIX,Londrina,PR
HAV004005,2025-03-21,Havan Londrina,Eletrodomésticos,Liquidificador Philips,1,784.35,784.35,Ana Silva,Cartão de débito,Londrina,SC
HAV004006,2025-03-16,Havan Brusque,Vestuário,Jaqueta Corta Vento,3,101.24,303.72,Carlos Souza,PIX,Brusque,SC
HAV004007,2025-04-13,Havan Brusque,Eletrônicos,"Smart TV 50""",1,597.29,597.29,Ana Silva,Cartão de débito,Brusque,SC
HAV004008,2025-09-22,Havan Curitiba,Brinquedos,Boneca Barbie,4,354.0,1416.0,Rodrigo Alves,Cartão de crédito,Curitiba,PR
HAV004009,2024-09-06,Havan Itajaí,"Cama, Mesa e Banho",Jogo de Lençol Queen,3,255.38,766.14,Carlos Souza,Dinheiro,Itajaí,SC
HAV004010,2024-12-28,Havan Florianópolis,Eletrônicos,Notebook Lenovo,2,1243.53,2487.06,Rodrigo Alves,Cartão de crédito,Florianópolis,SC
HAV004011,2025-03-16,Havan Londrina,Brinquedos,Carrinho Hot Wheels,1,113.79,113.79,Patrícia Santos,Dinheiro,Londrina,PR
HAV004012,2024-05-30,Havan Blumenau,Brinquedos,Lego Star Wars,1,347.06,347.06,Carlos Souza,PIX,Blumenau,SC
HAV004013,2025-08-02,Havan Joinville,Eletrodomésticos,Micro-ondas Electrolux,1,3846.58,3846.58,Lucas Oliveira,Dinheiro,Joinville,SC
HAV004014,2024-05-30,Havan Florianópolis,Eletrodomésticos,Micro-ondas Electrolux,2,3883.96,7767.92,João Mendes,Cartão de crédito,Florianópolis,SC
HAV004015,2025-03-15,Havan Itajaí,Brinquedos,Lego Star Wars,1,58.58,58.58,Lucas Oliveira,Cartão de crédito,Itajaí,SC
HAV004016,2025-05-05,Havan Londrina,Eletrônicos,Caixa de Som Alexa,1,1372.19,1372.19,Carlos Souza,Cartão de crédito,Londrina,SC
HAV004017,2025-02-26,Havan Londrina,Informática,"Monitor 24""",1,316.51,316.51,Ana Silva,Cartão de débito,Londrina,PR
HAV004018,2024-05-19,Havan Balneário Camboriú,Eletrônicos,Fone Bluetooth JBL,3,3491.34,10474.02,João Mendes,Cartão de crédito,Balneário Camboriú,SC
HAV004019,2024-12-01,Havan Londrina,Brinquedos,Quebra-cabeça 1000 peças,1,251.39,251.39,Patrícia Santos,Cartão de débito,Londrina,SC
HAV004020,2025-05-17,Havan Blumenau,Utilidades Domésticas,Jogo de Copos,2,225.36,450.72,João Mendes,PIX,Blumenau,SC
HAV004021,2025-02-15,Havan Blumenau,Brinquedos,Boneca Barbie,1,294.16,294.16,Mariana Costa,Dinheiro,Blumenau,SC
HAV004022,2025-07-11,Havan Balneário Camboriú,Vestuário,Jaqueta Corta Vento,3,125.17,375.51,Mariana Costa,Cartão de crédito,Balneário Camboriú,SC
HAV004023,2025-09-23,Havan Londrina,"Cama, Mesa e Banho",Cortina Blackout,2,86.07,172.14,Ana Silva,PIX,Londrina,SC
HAV004024,2025-10-21,Havan Florianópolis,Eletrônicos,Caixa de Som Alexa,3,411.28,1233.84,João Mendes,PIX,Florianópolis,SC
HAV004025,2024-10-18,Havan Itajaí,Eletrônicos,Fone Bluetooth JBL,3,3031.49,9094.47,Mariana Costa,PIX,Itajaí,SC
HAV004026,2024-02-12,Havan Blumenau,Brinquedos,Lego Star Wars,2,56.88,113.76,Mariana Costa,Dinheiro,Blumenau,SC
HAV004027,2024-03-05,Havan Florianópolis,Móveis,Mesa de Jantar 6 lugares,3,4178.74,12536.22,Mariana Costa,Cartão de crédito,Florianópolis,SC
HAV004028,2024-10-08,Havan Londrina,Móveis,Mesa de Jantar 6 lugares,1,2350.84,2350.84,Mariana Costa,PIX,Londrina,PR
HAV004029,2025-09-19,Havan Brusque,Móveis,Cadeira Gamer,2,573.75,1147.5,João Mendes,Dinheiro,Brusque,SC
HAV004030,2024-12-13,Havan Itajaí,Informática,HD Externo 1TB,1,326.96,326.96,João Mendes,PIX,Itajaí,SC
HAV004031,2025-11-01,Havan Brusque,Brinquedos,Boneca Barbie,4,303.25,1213.0,Ana Silva,PIX,Brusque,SC
HAV004032,2025-08-31,Havan Blumenau,Brinquedos,Carrinho Hot Wheels,3,127.13,381.39,João Mendes,Cartão de crédito,Blumenau,SC
HAV004033,2024-02-26,Havan Curitiba,Utilidades Domésticas,Conjunto de Panelas Tramontina,1,43.15,43.15,Mariana Costa,Cartão de crédito,Curitiba,PR
HAV004034,2025-06-10,Havan Balneário Camboriú,Eletrodomésticos,Geladeira Brastemp,1,1524.89,1524.89,Carlos Souza,PIX,Balneário Camboriú,SC
HAV004035,2025-08-29,Havan Brusque,Vestuário,Calça Jeans,3,115.94,347.82,Lucas Oliveira,PIX,Brusque,SC
HAV004036,2025-08-24,Havan Blumenau,Móveis,Estante Decorativa,4,4785.07,19140.28,Fernanda Lima,PIX,Blumenau,SC
HAV004037,2024-11-08,Havan Itajaí,Brinquedos,Quebra-cabeça 1000 peças,1,313.94,313.94,João Mendes,PIX,Itajaí,SC
HAV004038,2025-05-24,Havan Londrina,Móveis,Sofá 3 Lugares,4,3387.6,13550.4,Fernanda Lima,Cartão de crédito,Londrina,SC
HAV004039,2025-07-13,Havan Brusque,Utilidades Domésticas,Chaleira Inox,2,424.24,848.48,Carlos Souza,PIX,Brusque,SC
HAV004040,2024-04-06,Havan Joinville,Informática,"Monitor 24""",2,2890.95,5781.9,João Mendes,Cartão de crédito,Joinville,SC
HAV004041,2025-07-28,Havan Itajaí,Informática,Impressora HP,3,515.7,1547.1,Carlos Souza,Cartão de débito,Itajaí,SC
HAV004042,2024-08-06,Havan Joinville,Móveis,Mesa de Jantar 6 lugares,1,2732.94,2732.94,Fernanda Lima,PIX,Joinville,SC
HAV004043,2024-05-21,Havan Itajaí,"Cama, Mesa e Banho",Edredom Casal,4,479.96,1919.84,Ana Silva,Cartão de crédito,Itajaí,SC
HAV004044,2024-12-27,Havan Florianópolis,Vestuário,Jaqueta Corta Vento,2,498.65,997.3,João Mendes,PIX,Florianópolis,SC
HAV004045,2024-12-01,Havan Itajaí,Informática,Impressora HP,1,2524.34,2524.34,Mariana Costa,Cartão de débito,Itajaí,SC
HAV004046,2024-11-30,Havan Florianópolis,Vestuário,Blusa Feminina,1,246.96,246.96,Ana Silva,Cartão de crédito,Florianópolis,SC
HAV004047,2025-01-01,Havan Florianópolis,Vestuário,Blusa Feminina,1,158.82,158.82,Mariana Costa,Cartão de crédito,Florianópolis,SC
HAV004048,2025-11-10,Havan Florianópolis,"Cama, Mesa e Banho",Jogo de Lençol Queen,3,444.56,1333.68,Lucas Oliveira,Dinheiro,Florianópolis,SC
HAV004049,2025-07-25,Havan Itajaí,Informática,HD Externo 1TB,1,2666.22,2666.22,Rodrigo Alves,PIX,Itajaí,SC
HAV004050,2024-10-20,Havan Joinville,Utilidades Domésticas,Jogo de Copos,3,226.57,679.71,Mariana Costa,Cartão de crédito,Joinville,SC
HAV004051,2024-04-03,Havan Balneário Camboriú,Vestuário,Tênis Nike,4,386.95,1547.8,Rodrigo Alves,Cartão de crédito,Balneário Camboriú,SC
HAV004052,2025-10-14,Havan Joinville,Eletrodomésticos,Cafeteira Nespresso,2,831.06,1662.12,Lucas Oliveira,PIX,Joinville,SC
HAV004053,2025-10-31,Havan Balneário Camboriú,Eletrônicos,Notebook Lenovo,1,812.63,812.63,Mariana Costa,Cartão de crédito,Balneário Camboriú,SC
HAV004054,2025-01-21,Havan Florianópolis,Eletrodomésticos,Cafeteira Nespresso,1,4267.04,4267.04,Ana Silva,Cartão de débito,Florianópolis,SC
HAV004055,2025-10-03,Havan Itajaí,Eletrodomésticos,Micro-ondas Electrolux,3,1507.52,4522.56,João Mendes,Cartão de crédito,Itajaí,SC
HAV004056,2024-09-05,Havan Londrina,Eletrônicos,Caixa de Som Alexa,4,4297.07,17188.28,João Mendes,Cartão de crédito,Londrina,PR
HAV004057,2025-01-02,Havan Balneário Camboriú,Eletrodomésticos,Aspirador Mondial,4,803.88,3215.52,Carlos Souza,Cartão de crédito,Balneário Camboriú,SC
HAV004058,2025-08-24,Havan Itajaí,Brinquedos,Lego Star Wars,2,56.99,113.98,Fernanda Lima,Cartão de crédito,Itajaí,SC
HAV004059,2025-08-22,Havan Brusque,Eletrodomésticos,Micro-ondas Electrolux,4,2731.96,10927.84,João Mendes,Dinheiro,Brusque,SC
HAV004060,2024-02-03,Havan Curitiba,Brinquedos,Jogo de Tabuleiro,2,171.26,342.52,Fernanda Lima,Dinheiro,Curitiba,PR
HAV004061,2024-03-31,Havan Florianópolis,Utilidades Domésticas,Jogo de Copos,1,191.53,191.53,Fernanda Lima,Cartão de crédito,Florianópolis,SC
HAV004062,2025-02-15,Havan Joinville,Informática,Mouse Logitech,1,1886.38,1886.38,João Mendes,Cartão de crédito,Joinville,SC
HAV004063,2024-12-02,Havan Balneário Camboriú,Eletrônicos,"Smart TV 50""",2,3897.68,7795.36,Ana Silva,PIX,Balneário Camboriú,SC
HAV004064,2025-10-10,Havan Blumenau,Vestuário,Tênis Nike,2,359.64,719.28,João Mendes,Cartão de débito,Blumenau,SC
HAV004065,2024-09-05,Havan Blumenau,Utilidades Domésticas,Chaleira Inox,2,215.25,430.5,Ana Silva,PIX,Blumenau,SC
HAV004066,2024-02-10,Havan Balneário Camboriú,Eletrônicos,Caixa de Som Alexa,4,3284.24,13136.96,João Mendes,Cartão de débito,Balneário Camboriú,SC
HAV004067,2024-05-14,Havan Curitiba,Informática,Teclado Mecânico,2,1246.31,2492.62,Mariana Costa,Cartão de crédito,Curitiba,SC
HAV004068,2024-10-08,Havan Curitiba,Utilidades Domésticas,Jogo de Copos,2,329.57,659.14,João Mendes,Cartão de crédito,Curitiba,SC
HAV004069,2025-05-01,Havan Joinville,Utilidades Domésticas,Conjunto de Panelas Tramontina,2,109.95,219.9,Carlos Souza,PIX,Joinville,SC
HAV004070,2024-06-30,Havan Balneário Camboriú,Brinquedos,Jogo de Tabuleiro,2,89.99,179.98,João Mendes,Cartão de crédito,Balneário Camboriú,SC
HAV004071,2025-10-24,Havan Londrina,Informática,Mouse Logitech,3,1739.51,5218.53,Ana Silva,PIX,Londrina,PR
HAV004072,2024-12-09,Havan Blumenau,Brinquedos,Carrinho Hot Wheels,2,81.36,162.72,Carlos Souza,Dinheiro,Blumenau,SC
HAV004073,2024-08-07,Havan Blumenau,Vestuário,Blusa Feminina,1,180.58,180.58,Carlos Souza,Cartão de débito,Blumenau,SC
